id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation
1688,26,july,1203,26-7-1203,Molineux,,49.34306,0.96667,France
1689,27,july,1203,27-7-1203,Molineux,,49.34306,0.96667,France
1690,28,july,1203,28-7-1203,Montfort,,49.2961,0.6656,France
1691,29,july,1203,29-7-1203,Montfort,,49.2961,0.6656,France
1692,29,july,1203,29-7-1203,Rouen,,49.442778,1.088611,France
1693,30,july,1203,30-7-1203,Rouen,,49.442778,1.088611,France
1694,31,july,1203,31-7-1203,Montfort,,49.2961,0.6656,France
1695,1,august,1203,1-8-1203,Molineux,,49.34306,0.96667,France
1696,2,august,1203,2-8-1203,Orival,,49.3128,0.9975,France
1697,3,august,1203,3-8-1203,Orival,,49.3128,0.9975,France
1698,4,august,1203,4-8-1203,Orival,,49.3128,0.9975,France
1699,5,august,1203,5-8-1203,Orival,,49.3128,0.9975,France
1700,6,august,1203,6-8-1203,Bonneville,,49.3389,0.1206,France
1701,7,august,1203,7-8-1203,Caen,,49.18,-0.37,France
1702,8,august,1203,8-8-1203,Falaise,,48.897222,-0.1975,France
1703,9,august,1203,9-8-1203,Falaise,,48.897222,-0.1975,France
1705,11,august,1203,11-8-1203,Alençon,,48.4306,0.0931,France
1706,12,august,1203,12-8-1203,Alençon,,48.4306,0.0931,France
1707,13,august,1203,13-8-1203,Alençon,,48.4306,0.0931,France
1708,14,august,1203,14-8-1203,Alençon,,48.4306,0.0931,France
1709,15,august,1203,15-8-1203,Alençon,,48.4306,0.0931,France
1712,18,august,1203,18-8-1203,Chambrai,,49.0758,1.3069,France
1713,19,august,1203,19-8-1203,Chambrai,,49.0758,1.3069,France
1714,20,august,1203,20-8-1203,Verneuil,,48.7394,0.9286,France
1715,21,august,1203,21-8-1203,Chambrai,,49.0758,1.3069,France
1716,22,august,1203,22-8-1203,Chambrai,,49.0758,1.3069,France
1717,22,august,1203,22-8-1203,Trianon,,48.814722,2.104722,France
1718,23,august,1203,23-8-1203,Trianon,,48.814722,2.104722,France
1719,23,august,1203,23-8-1203,Hébertot,,49.3139,0.2803,France
1720,24,august,1203,24-8-1203,Trianon,,48.814722,2.104722,France
1721,25,august,1203,25-8-1203,Trianon,,48.814722,2.104722,France
1723,27,august,1203,27-8-1203,Montfort,,49.2961,0.6656,France
1724,28,august,1203,28-8-1203,Montfort,,49.2961,0.6656,France
1726,30,august,1203,30-8-1203,Rouen,,49.442778,1.088611,France
1727,31,august,1203,31-8-1203,Rouen,,49.442778,1.088611,France
1729,2,september,1203,2-9-1203,Rouen,,49.442778,1.088611,France
1730,3,september,1203,3-9-1203,Rouen,,49.442778,1.088611,France
1731,4,september,1203,4-9-1203,Rouen,,49.442778,1.088611,France
1732,5,september,1203,5-9-1203,Bonneville-sur-Touque,,49.3389,0.1206,France
1734,7,september,1203,7-9-1203,Lisieux,,49.15,0.23,France
1735,8,september,1203,8-9-1203,Lisieux,,49.15,0.23,France
1737,10,september,1203,10-9-1203,Trianon,,48.814722,2.104722,France
1738,11,september,1203,11-9-1203,Trianon,,48.814722,2.104722,France
1739,12,september,1203,12-9-1203,Hébertot,,49.3139,0.2803,France
1740,13,september,1203,13-9-1203,Falaise,,48.897222,-0.1975,France
1741,14,september,1203,14-9-1203,Falaise,,48.897222,-0.1975,France
1742,15,september,1203,15-9-1203,Falaise,,48.897222,-0.1975,France
1743,15,september,1203,15-9-1203,Trianon,,48.814722,2.104722,France
1744,16,september,1203,16-9-1203,Falaise,,48.897222,-0.1975,France
1745,16,september,1203,16-9-1203,Montfort,,49.2961,0.6656,France
1746,17,september,1203,17-9-1203,Mortain,,48.6486,-0.9397,France
1747,18,september,1203,18-9-1203,Mortain,,48.6486,-0.9397,France
1748,19,september,1203,19-9-1203,Dol,,48.5506,-1.7497,France
1749,20,september,1203,20-9-1203,Dol,,48.5506,-1.7497,France
1750,21,september,1203,21-9-1203,Dol,,48.5506,-1.7497,France
1751,22,september,1203,22-9-1203,Dol,,48.5506,-1.7497,France
1752,22,september,1203,22-9-1203,Mortain,,48.6486,-0.9397,France
1753,23,september,1203,23-9-1203,Mortain,,48.6486,-0.9397,France
1754,24,september,1203,24-9-1203,"Bois, Normandy",,49.4503,1.2653,France
1755,25,september,1203,25-9-1203,Falaise,,48.897222,-0.1975,France
1757,27,september,1203,27-9-1203,Falaise,,48.897222,-0.1975,France
1758,27,september,1203,27-9-1203,Lisieux,,49.15,0.23,France
1759,28,september,1203,28-9-1203,Lisieux,,49.15,0.23,France
1760,29,september,1203,29-9-1203,Trianon,,48.814722,2.104722,France
1762,1,october,1203,1-10-1203,Montfort,,49.2961,0.6656,France
1763,2,october,1203,2-10-1203,Montfort,,49.2961,0.6656,France
1765,4,october,1203,4-10-1203,Rouen,,49.442778,1.088611,France
1766,5,october,1203,5-10-1203,Rouen,,49.442778,1.088611,France
1767,6,october,1203,6-10-1203,Rouen,,49.442778,1.088611,France
1768,7,october,1203,7-10-1203,Rouen,,49.442778,1.088611,France
1769,7,october,1203,7-10-1203,Bonneville-sur-Touque,,49.3389,0.1206,France
1770,8,october,1203,8-10-1203,Caen,,49.18,-0.37,France
1771,9,october,1203,9-10-1203,Bonneville-sur-Touque,,49.3389,0.1206,France
1772,10,october,1203,10-10-1203,Troarn,,49.1822,-0.1833,France
1773,10,october,1203,10-10-1203,Caen,,49.18,-0.37,France
1774,11,october,1203,11-10-1203,Caen,,49.18,-0.37,France
1775,12,october,1203,12-10-1203,Caen,,49.18,-0.37,France
1776,13,october,1203,13-10-1203,Caen,,49.18,-0.37,France
1777,13,october,1203,13-10-1203,Bures,,48.5639,0.4022,France
1778,14,october,1203,14-10-1203,Bures,,48.5639,0.4022,France
1779,15,october,1203,15-10-1203,Bures,,48.5639,0.4022,France
1780,15,october,1203,15-10-1203,Caen,,49.18,-0.37,France
1781,16,october,1203,16-10-1203,Caen,,49.18,-0.37,France
1782,17,october,1203,17-10-1203,Caen,,49.18,-0.37,France
1783,18,october,1203,18-10-1203,Caen,,49.18,-0.37,France
1784,19,october,1203,19-10-1203,Valognes,,49.52,-1.47,France
1785,20,october,1203,20-10-1203,Valognes,,49.52,-1.47,France
1786,21,october,1203,21-10-1203,Valognes,,49.52,-1.47,France
1787,22,october,1203,22-10-1203,Valognes,,49.52,-1.47,France
1788,23,october,1203,23-10-1203,Valognes,,49.52,-1.47,France
1789,24,october,1203,24-10-1203,Valognes,,49.52,-1.47,France
1790,25,october,1203,25-10-1203,Valognes,,49.52,-1.47,France
1791,26,october,1203,26-10-1203,Valognes,,49.52,-1.47,France
1792,26,october,1203,26-10-1203,Torigny,,49.035,-0.979,France
1793,27,october,1203,27-10-1203,Bures,,48.5639,0.4022,France
1794,28,october,1203,28-10-1203,Bures,,48.5639,0.4022,France
1795,29,october,1203,29-10-1203,Troarn,,49.1822,-0.1833,France
1798,1,november,1203,1-11-1203,Verneuil,,48.7394,0.9286,France
1799,2,november,1203,2-11-1203,Verneuil,,48.7394,0.9286,France
1800,3,november,1203,3-11-1203,Verneuil,,48.7394,0.9286,France
1801,3,november,1203,3-11-1203,Orbec,,49.0222,0.4075,France
1802,4,november,1203,4-11-1203,Trianon,,48.814722,2.104722,France
1804,6,november,1203,6-11-1203,Trianon,,48.814722,2.104722,France
1805,7,november,1203,7-11-1203,Hébertot,,49.3139,0.2803,France
1807,9,november,1203,9-11-1203,Rouen,,49.442778,1.088611,France
1808,10,november,1203,10-11-1203,Rouen,,49.442778,1.088611,France
1809,11,november,1203,11-11-1203,Rouen,,49.442778,1.088611,France
1810,12,november,1203,12-11-1203,Rouen,,49.442778,1.088611,France
1811,12,november,1203,12-11-1203,Bonneville,,49.3389,0.1206,France
1812,13,november,1203,13-11-1203,Bonneville,,49.3389,0.1206,France
1814,15,november,1203,15-11-1203,Caen,,49.18,-0.37,France
1815,16,november,1203,16-11-1203,Caen,,49.18,-0.37,France
1817,18,november,1203,18-11-1203,Le Plessis-Grimould,,48.9619,-0.6083,France
1818,18,november,1203,18-11-1203,Domfront,,48.5194,-0.7564,France
1819,19,november,1203,19-11-1203,Domfront,,48.5194,-0.7564,France
1820,20,november,1203,20-11-1203,Domfront,,48.5194,-0.7564,France
1821,21,november,1203,21-11-1203,Domfront,,48.5194,-0.7564,France
1822,21,november,1203,21-11-1203,Vire,,47.9742,-0.297,France
1823,22,november,1203,22-11-1203,Vire,,47.9742,-0.297,France
1824,23,november,1203,23-11-1203,Vire,,47.9742,-0.297,France
1827,26,november,1203,26-11-1203,Morfarville,,49.0433,-1.5765,France
1828,27,november,1203,27-11-1203,Morfarville,,49.0433,-1.5765,France
1829,27,november,1203,27-11-1203,Ste. Mere-Eglise,,49.4089,-1.3181,France
1830,28,november,1203,28-11-1203,Morfarville,,49.0433,-1.5765,France
1831,28,november,1203,28-11-1203,Barfleur,,49.6711,-1.2633,France
1832,29,november,1203,29-11-1203,Gonneville,,49.6392,-1.4642,France
1833,30,november,1203,30-11-1203,Gonneville,,49.6392,-1.4642,France
1834,1,december,1203,1-12-1203,Gonneville,,49.6392,-1.4642,France
1835,2,december,1203,2-12-1203,Gonneville,,49.6392,-1.4642,France
1836,3,december,1203,3-12-1203,Gonneville,,49.6392,-1.4642,France
1837,4,december,1203,4-12-1203,Cherbourg,,49.63,-1.62,France
1838,5,december,1203,5-12-1203,Barfleur,,49.6711,-1.2633,France
1840,7,december,1203,7-12-1203,Portsmouth,SU6441401094,50.805833,-1.087222,England
1841,7,december,1203,7-12-1203,Southwick,TQ2410005529,50.836,-0.239,England
1844,10,december,1203,10-12-1203,Burbage,SU2300961154,51.349,-1.671,England
1845,10,december,1203,10-12-1203,Marlborough,SU1887169033,51.42,-1.73,England
1846,11,december,1203,11-12-1203,Marlborough,SU1887169033,51.42,-1.73,England
1847,12,december,1203,12-12-1203,Newbury,SU4719267103,51.401,-1.323,England
1851,16,december,1203,16-12-1203,Havering,TQ5081492919,51.6149,0.17685,England
1852,17,december,1203,17-12-1203,Ongar,TL5516102856,51.703,0.244,England
1853,18,december,1203,18-12-1203,Bury St. Edmunds,TL8566764505,52.2474,0.7183,England
1854,19,december,1203,19-12-1203,Bury St. Edmunds,TL8566764505,52.2474,0.7183,England
1855,19,december,1203,19-12-1203,Chester,SJ4063166249,53.19,-2.89,England
1856,20,december,1203,20-12-1203,Lilley,TL1202126109,51.922243,-0.372468,England
1861,25,december,1203,25-12-1203,Canterbury,TR1454057430,51.275608,1.0745524,England
1862,26,december,1203,26-12-1203,Sutton (Kent),NU1093733833,55.598,-1.828,England
1863,27,december,1203,27-12-1203,Sutton (Kent),NU1093733833,55.598,-1.828,England
1865,29,december,1203,29-12-1203,Brill,SP6543913911,51.82,-1.052,England
1868,1,january,1204,1-1-1204,Brill,SP6543913911,51.82,-1.052,England
1869,2,january,1204,2-1-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1870,3,january,1204,3-1-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1871,4,january,1204,4-1-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1872,5,january,1204,5-1-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1874,7,january,1204,7-1-1204,Marlborough,SU1887169033,51.42,-1.73,England
1875,8,january,1204,8-1-1204,Marlborough,SU1887169033,51.42,-1.73,England
1876,9,january,1204,9-1-1204,Marlborough,SU1887169033,51.42,-1.73,England
1877,10,january,1204,10-1-1204,Marlborough,SU1887169033,51.42,-1.73,England
1878,11,january,1204,11-1-1204,Bradenstoke,SU0016679453,51.514,-1.999,England
1879,11,january,1204,11-1-1204,Chelsworth,TL9806248013,52.095,0.89,England
1880,12,january,1204,12-1-1204,Chelsworth,TL9806248013,52.095,0.89,England
1883,15,january,1204,15-1-1204,Bradenstoke,SU0016679453,51.514,-1.999,England
1884,16,january,1204,16-1-1204,Marlborough,SU1887169033,51.42,-1.73,England
1885,17,january,1204,17-1-1204,Ludgershall,SU2647550827,51.256,-1.622,England
1886,17,january,1204,17-1-1204,Bradenstoke,SU0016679453,51.514,-1.999,England
1887,17,january,1204,17-1-1204,Freemantle,SU4041612627,50.9117,-1.4265,England
1888,18,january,1204,18-1-1204,Freemantle,SU4041612627,50.9117,-1.4265,England
1889,18,january,1204,18-1-1204,Reading,SU7130073300,51.454201,-0.9752476,England
1890,19,january,1204,19-1-1204,Reading,SU7130073300,51.454201,-0.9752476,England
1891,20,january,1204,20-1-1204,Reading,SU7130073300,51.454201,-0.9752476,England
1893,22,january,1204,22-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1894,23,january,1204,23-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1895,24,january,1204,24-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1896,25,january,1204,25-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1897,26,january,1204,26-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1898,27,january,1204,27-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1899,27,january,1204,27-1-1204,Lambeth,TQ3062379077,51.495556,-0.119722,England
1900,28,january,1204,28-1-1204,Lambeth,TQ3062379077,51.495556,-0.119722,England
1901,28,january,1204,28-1-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
1902,28,january,1204,28-1-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1903,29,january,1204,29-1-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
1904,29,january,1204,29-1-1204,Lambeth,TQ3062379077,51.495556,-0.119722,England
1905,30,january,1204,30-1-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
1906,30,january,1204,30-1-1204,St. Albans,TL1480007300,51.752638,-0.33830962,England
1909,2,february,1204,2-2-1204,Newport-Pagnell,SP8766343953,52.087,-0.722,England
1910,3,february,1204,3-2-1204,Newport-Pagnell,SP8766343953,52.087,-0.722,England
1911,3,february,1204,3-2-1204,Northampton,SP7549060562,52.238083,-0.89592755,England
1912,4,february,1204,4-2-1204,Northampton,SP7549060562,52.238083,-0.89592755,England
1915,7,february,1204,7-2-1204,Geddington,SP8935383036,52.438,-0.687,England
1917,9,february,1204,9-2-1204,Nottingham,SK5700040000,52.954357,-1.1530111,England
1918,10,february,1204,10-2-1204,Nottingham,SK5700040000,52.954357,-1.1530111,England
1919,11,february,1204,11-2-1204,Nottingham,SK5700040000,52.954357,-1.1530111,England
1927,19,february,1204,19-2-1204,Tickhill,SK5900092999,53.43049,-1.11348,England
1929,21,february,1204,21-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1930,22,february,1204,22-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1931,23,february,1204,23-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1932,24,february,1204,24-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1933,25,february,1204,25-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1934,26,february,1204,26-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1935,27,february,1204,27-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1936,28,february,1204,28-2-1204,York,SE6030051700,53.957883,-1.0825156,England
1938,1,march,1204,1-3-1204,York,SE6030051700,53.957883,-1.0825156,England
1939,2,march,1204,2-3-1204,York,SE6030051700,53.957883,-1.0825156,England
1942,5,march,1204,5-3-1204,Nottingham,SK5700040000,52.954357,-1.1530111,England
1944,7,march,1204,7-3-1204,Lichfield,SK1182409548,52.6835,-1.82653,England
1945,8,march,1204,8-3-1204,Lichfield,SK1182409548,52.6835,-1.82653,England
1946,9,march,1204,9-3-1204,Lichfield,SK1182409548,52.6835,-1.82653,England
1947,10,march,1204,10-3-1204,Lichfield,SK1182409548,52.6835,-1.82653,England
1948,11,march,1204,11-3-1204,Lichfield,SK1182409548,52.6835,-1.82653,England
1950,13,march,1204,13-3-1204,Bridgenorth,SO7164293098,52.535,-2.4195,England
1951,14,march,1204,14-3-1204,Bridgenorth,SO7164293098,52.535,-2.4195,England
1952,15,march,1204,15-3-1204,Bridgenorth,SO7164293098,52.535,-2.4195,England
1953,16,march,1204,16-3-1204,Worcester,SO8490054800,52.191231,-2.2223083,England
1954,17,march,1204,17-3-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1955,18,march,1204,18-3-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1956,19,march,1204,19-3-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1958,21,march,1204,21-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1959,22,march,1204,22-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1960,23,march,1204,23-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1961,24,march,1204,24-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1962,25,march,1204,25-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1963,26,march,1204,26-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1964,27,march,1204,27-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1965,28,march,1204,28-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1966,29,march,1204,29-3-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
1967,30,march,1204,30-3-1204,Marlborough,SU1887169033,51.42,-1.73,England
1968,31,march,1204,31-3-1204,Marlborough,SU1887169033,51.42,-1.73,England
1969,1,april,1204,1-4-1204,Marlborough,SU1887169033,51.42,-1.73,England
1971,3,april,1204,3-4-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
1972,4,april,1204,4-4-1204,Clarendon,SU1820130173,51.0706,-1.7416,England
1973,5,april,1204,5-4-1204,Clarendon,SU1820130173,51.0706,-1.7416,England
1974,5,april,1204,5-4-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
1975,6,april,1204,6-4-1204,Porchester,SU6205605088,50.842,-1.12,England
1976,7,april,1204,7-4-1204,Southampton,SU4229011341,50.9,-1.4,England
1977,8,april,1204,8-4-1204,Southampton,SU4229011341,50.9,-1.4,England
1978,9,april,1204,9-4-1204,Porchester,SU6205605088,50.842,-1.12,England
1980,11,april,1204,11-4-1204,Portsmouth,SU6441401094,50.805833,-1.087222,England
1981,12,april,1204,12-4-1204,Portsmouth,SU6441401094,50.805833,-1.087222,England
1982,13,april,1204,13-4-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
1984,15,april,1204,15-4-1204,Freemantle,SU4041612627,50.9117,-1.4265,England
1985,16,april,1204,16-4-1204,Freemantle,SU4041612627,50.9117,-1.4265,England
1986,16,april,1204,16-4-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1987,17,april,1204,17-4-1204,Farringdon,TQ3166481925,51.520905,-0.103675,England
1990,20,april,1204,20-4-1204,Wallingford,TL5400038328,51.599,-1.125,England
1991,21,april,1204,21-4-1204,Abingdon,SU4968596712,51.667,-1.283,England
1992,21,april,1204,21-4-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1993,22,april,1204,22-4-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1994,23,april,1204,23-4-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
1995,23,april,1204,23-4-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1996,24,april,1204,24-4-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1997,25,april,1204,25-4-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1998,26,april,1204,26-4-1204,Woodstock,SP4400016000,51.840878,-1.362755,England
1999,27,april,1204,27-4-1204,Farringdon,TQ3166481925,51.520905,-0.103675,England
2000,27,april,1204,27-4-1204,Marlborough,SU1887169033,51.42,-1.73,England
2001,28,april,1204,28-4-1204,Marlborough,SU1887169033,51.42,-1.73,England
2002,29,april,1204,29-4-1204,Marlborough,SU1887169033,51.42,-1.73,England
2003,30,april,1204,30-4-1204,Ludgershall,SU2647550827,51.256,-1.622,England
2004,1,may,1204,1-5-1204,Clarendon,SU1820130173,51.0706,-1.7416,England
2005,2,may,1204,2-5-1204,Clarendon,SU1820130173,51.0706,-1.7416,England
2006,3,may,1204,3-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2007,4,may,1204,4-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2008,5,may,1204,5-5-1204,Portsmouth,SU6441401094,50.805833,-1.087222,England
2009,5,may,1204,5-5-1204,Porchester,SU6205605088,50.842,-1.12,England
2010,6,may,1204,6-5-1204,Porchester,SU6205605088,50.842,-1.12,England
2011,6,may,1204,6-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2012,7,may,1204,7-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2013,7,may,1204,7-5-1204,Porchester,SU6205605088,50.842,-1.12,England
2014,7,may,1204,7-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2015,8,may,1204,8-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2016,9,may,1204,9-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2017,10,may,1204,10-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2018,11,may,1204,11-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2019,12,may,1204,12-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2020,13,may,1204,13-5-1204,Southwick,TQ2410005529,50.836,-0.239,England
2021,13,may,1204,13-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2023,15,may,1204,15-5-1204,Southampton,SU4229011341,50.9,-1.4,England
2024,15,may,1204,15-5-1204,Fareham,SU5782205929,50.85,-1.18,England
2027,18,may,1204,18-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2028,19,may,1204,19-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2029,20,may,1204,20-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2030,21,may,1204,21-5-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2031,21,may,1204,21-5-1204,Worldham,SU7421736796,51.125648,-0.940847,England
2032,22,may,1204,22-5-1204,Worldham,SU7421736796,51.125648,-0.940847,England
2033,22,may,1204,22-5-1204,Fareham,SU5782205929,50.85,-1.18,England
2037,26,may,1204,26-5-1204,Westminster,TQ3016079670,51.500988,-0.12617168,England
2038,27,may,1204,27-5-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
2039,28,may,1204,28-5-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
2040,29,may,1204,29-5-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
2041,30,may,1204,30-5-1204,Tower of London,TQ3360080600,51.508544,-0.076289153,England
2045,3,june,1204,3-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2046,4,june,1204,4-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2047,5,june,1204,5-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2048,6,june,1204,6-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2049,6,june,1204,6-6-1204,Alton,SU7165739446,51.1498,-0.9769,England
2050,7,june,1204,7-6-1204,Alton,SU7165739446,51.1498,-0.9769,England
2052,9,june,1204,9-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2053,10,june,1204,10-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2054,11,june,1204,11-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2055,12,june,1204,12-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2056,13,june,1204,13-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2057,14,june,1204,14-6-1204,Kingston,TQ1836469291,51.4103,-0.2995,England
2058,14,june,1204,14-6-1204,Merton,TQ2767766515,51.383333,-0.166667,England
2059,15,june,1204,15-6-1204,Merton,TQ2767766515,51.383333,-0.166667,England
2060,16,june,1204,16-6-1204,Merton,TQ2767766515,51.383333,-0.166667,England
2061,17,june,1204,17-6-1204,Merton,TQ2767766515,51.383333,-0.166667,England
2062,18,june,1204,18-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2063,19,june,1204,19-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2064,20,june,1204,20-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2065,21,june,1204,21-6-1204,Winchester,SU4779329466,51.062549,-1.3193687,England
2067,23,june,1204,23-6-1204,"Gillingham, (Dorsetshire)",ST8082926496,51.0375,-2.2748,England
2068,24,june,1204,24-6-1204,"Gillingham, (Dorsetshire)",ST8082926496,51.0375,-2.2748,England
2069,25,june,1204,25-6-1204,"Gillingham, (Dorsetshire)",ST8082926496,51.0375,-2.2748,England
2070,26,june,1204,26-6-1204,"Gillingham, (Dorsetshire)",ST8082926496,51.0375,-2.2748,England
2071,27,june,1204,27-6-1204,Sturminster Newton,ST7865314116,50.9261,-2.3051,England
2072,27,june,1204,27-6-1204,Beer-Regis,SY8464094923,50.7537,-2.2191,England
2073,28,june,1204,28-6-1204,Beer-Regis,SY8464094923,50.7537,-2.2191,England
2074,29,june,1204,29-6-1204,Beer-Regis,SY8464094923,50.7537,-2.2191,England
2078,3,july,1204,3-7-1204,Dorchester,SY6900090600,50.714197,-2.4404469,England
2079,4,july,1204,4-7-1204,Dorchester,SY6900090600,50.714197,-2.4404469,England
2080,4,july,1204,4-7-1204,Bridgewater,ST3060936994,51.128,-2.993,England
2082,6,july,1204,6-7-1204,Ilchester,ST5220622634,51.0011,-2.6825,England
2083,6,july,1204,6-7-1204,Wedmore,ST4353447735,51.226,-2.81,England
2084,7,july,1204,7-7-1204,Wells,ST5490045732,51.209,-2.647,England
2085,7,july,1204,7-7-1204,Stoke,ST7018969109,51.4202,-2.4301,England
2086,8,july,1204,8-7-1204,Stoke,ST7018969109,51.4202,-2.4301,England
2087,8,july,1204,8-7-1204,Ilchester,ST5220622634,51.0011,-2.6825,England
2092,13,july,1204,13-7-1204,Exeter,SX9209592965,50.726255,-3.5301465,England
2093,14,july,1204,14-7-1204,Exeter,SX9209592965,50.726255,-3.5301465,England
2094,15,july,1204,15-7-1204,Bridgewater,ST3060936994,51.128,-2.993,England
2095,15,july,1204,15-7-1204,Glastonbury,ST5015439047,51.1485,-2.714,England
2097,17,july,1204,17-7-1204,Wells,ST5490045732,51.209,-2.647,England
2098,17,july,1204,17-7-1204,Bristol,ST5833772855,51.453134,-2.6009817,England
2099,18,july,1204,18-7-1204,Bristol,ST5833772855,51.453134,-2.6009817,England
2100,19,july,1204,19-7-1204,Bristol,ST5833772855,51.453134,-2.6009817,England
2101,20,july,1204,20-7-1204,Melksham,ST9049063558,51.371,-2.138,England
2102,21,july,1204,21-7-1204,Bradenstoke,SU0016679453,51.514,-1.999,England
2103,22,july,1204,22-7-1204,Bradenstoke,SU0016679453,51.514,-1.999,England
2104,23,july,1204,23-7-1204,Ludgershall,SU2647550827,51.256,-1.622,England
2105,24,july,1204,24-7-1204,Heytesbury,ST9247842647,51.183,-2.109,England
2106,24,july,1204,24-7-1204,Charborough,SY9251697850,50.78018,-2.10752,England
2107,25,july,1204,25-7-1204,Glastonbury,ST5015439047,51.1485,-2.714,England
2110,28,july,1204,28-7-1204,Odiham,SU7410151081,51.25409,-0.93957,England
2111,28,july,1204,28-7-1204,Windsor,SU9683776912,51.482886,-0.60683638,England
2112,29,july,1204,29-7-1204,Windsor,SU9683776912,51.482886,-0.60683638,England
2115,1,august,1204,1-8-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
2116,2,august,1204,2-8-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
2117,3,august,1204,3-8-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
2118,4,august,1204,4-8-1204,Oxford,SP5130006100,51.751253,-1.2582674,England
2119,5,august,1204,5-8-1204,Silverstone,SP6696743966,52.09,-1.024,England
2120,6,august,1204,6-8-1204,Preston,SK8710402467,52.613,-0.715,England
